Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.005_auto;{'-1': {'precision': 0.7142857142857143, 'recall': 0.012639561828523278, 'f1-score': 0.02483957772717864, 'support': 4747}, '1': {'precision': 0.44420728092019446, 'recall': 0.9936339522546419, 'f1-score': 0.613947389986069, 'support': 3770}, 'accuracy': 0.44687096395444403, 'macro avg': {'precision': 0.5792464976029543, 'recall': 0.5031367570415826, 'f1-score': 0.3193934838566238, 'support': 8517}, 'weighted avg': {'precision': 0.5947370828676082, 'recall': 0.44687096395444403, 'f1-score': 0.2856046889419276, 'support': 8517}};{'-1': {'precision': 0.55, 'recall': 0.006984126984126984, 'f1-score': 0.013793103448275862, 'support': 4725}, '1': {'precision': 0.44335033811840074, 'recall': 0.992826780021254, 'f1-score': 0.6129746575904207, 'support': 3764}, 'accuracy': 0.444104134762634, 'macro avg': {'precision': 0.4966751690592004, 'recall': 0.4999054535026905, 'f1-score': 0.3133838805193483, 'support': 8489}, 'weighted avg': {'precision': 0.5027118238517683, 'recall': 0.444104134762634, 'f1-score': 0.2794686093725347, 'support': 8489}};{'-1': {'precision': 0.6494845360824743, 'recall': 0.013429972287358772, 'f1-score': 0.026315789473684213, 'support': 4691}, '1': {'precision': 0.44680851063829785, 'recall': 0.9909862142099682, 'f1-score': 0.615916955017301, 'support': 3772}, 'accuracy': 0.4491315136476427, 'macro avg': {'precision': 0.548146523360386, 'recall': 0.5022080932486636, 'f1-score': 0.3211163722454926, 'support': 8463}, 'weighted avg': {'precision': 0.5591508520489834, 'recall': 0.4491315136476427, 'f1-score': 0.2891038783819345, 'support': 8463}};{'-1': {'precision': 0.723404255319149, 'recall': 0.01441899915182358, 'f1-score': 0.02827442827442828, 'support': 4716}, '1': {'precision': 0.44547840610832734, 'recall': 0.9930851063829788, 'f1-score': 0.6150551803656729, 'support': 3760}, 'accuracy': 0.44856064181217553, 'macro avg': {'precision': 0.5844413307137382, 'recall': 0.5037520527674012, 'f1-score': 0.32166480432005057, 'support': 8476}, 'weighted avg': {'precision': 0.6001148271652215, 'recall': 0.44856064181217553, 'f1-score': 0.28857358210442824, 'support': 8476}};{'-1': {'precision': 0.6986301369863014, 'recall': 0.010725552050473186, 'f1-score': 0.02112676056338028, 'support': 4755}, '1': {'precision': 0.44337948171813985, 'recall': 0.9941629079331388, 'f1-score': 0.6132569558101473, 'support': 3769}, 'accuracy': 0.4455654622243078, 'macro avg': {'precision': 0.5710048093522206, 'recall': 0.5024442299918059, 'f1-score': 0.31719185818676376, 'support': 8524}, 'weighted avg': {'precision': 0.5857676640034646, 'recall': 0.4455654622243078, 'f1-score': 0.2829450038628952, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.01_auto;{'-1': {'precision': 0.6415094339622641, 'recall': 0.014324836738993048, 'f1-score': 0.028023902740572836, 'support': 4747}, '1': {'precision': 0.4437046724527405, 'recall': 0.9899204244031831, 'f1-score': 0.6127575732698466, 'support': 3770}, 'accuracy': 0.44616649054831514, 'macro avg': {'precision': 0.5426070532075022, 'recall': 0.5021226305710881, 'f1-score': 0.32039073800520973, 'support': 8517}, 'weighted avg': {'precision': 0.5539523186762592, 'recall': 0.44616649054831514, 'f1-score': 0.2868528258232736, 'support': 8517}};{'-1': {'precision': 0.53, 'recall': 0.011216931216931217, 'f1-score': 0.021968911917098446, 'support': 4725}, '1': {'precision': 0.443080224102992, 'recall': 0.9875132837407014, 'f1-score': 0.6117008146136756, 'support': 3764}, 'accuracy': 0.444104134762634, 'macro avg': {'precision': 0.48654011205149605, 'recall': 0.4993651074788163, 'f1-score': 0.31683486326538707, 'support': 8489}, 'weighted avg': {'precision': 0.4914600027710757, 'recall': 0.444104134762634, 'f1-score': 0.283454467547905, 'support': 8489}};{'-1': {'precision': 0.625, 'recall': 0.015988062246855683, 'f1-score': 0.031178549158179178, 'support': 4691}, '1': {'precision': 0.44672180270885775, 'recall': 0.9880699893955461, 'f1-score': 0.6152703260420965, 'support': 3772}, 'accuracy': 0.4492496750561267, 'macro avg': {'precision': 0.5358609013544289, 'recall': 0.5020290258212009, 'f1-score': 0.32322443760013786, 'support': 8463}, 'weighted avg': {'precision': 0.5455405458841796, 'recall': 0.4492496750561267, 'f1-score': 0.29151107691501904, 'support': 8463}};{'-1': {'precision': 0.6428571428571429, 'recall': 0.01717557251908397, 'f1-score': 0.033457249070631974, 'support': 4716}, '1': {'precision': 0.44491017964071855, 'recall': 0.988031914893617, 'f1-score': 0.6135425268373245, 'support': 3760}, 'accuracy': 0.44785276073619634, 'macro avg': {'precision': 0.5438836612489307, 'recall': 0.5026037437063504, 'f1-score': 0.3234998879539782, 'support': 8476}, 'weighted avg': {'precision': 0.5550467863571718, 'recall': 0.44785276073619634, 'f1-score': 0.29078625383735723, 'support': 8476}};{'-1': {'precision': 0.696078431372549, 'recall': 0.014931650893796004, 'f1-score': 0.029236154004529544, 'support': 4755}, '1': {'precision': 0.44383756827356924, 'recall': 0.9917750066330592, 'f1-score': 0.6132392748749077, 'support': 3769}, 'accuracy': 0.4468559361801971, 'macro avg': {'precision': 0.5699579998230591, 'recall': 0.5033533287634276, 'f1-score': 0.3212377144397186, 'support': 8524}, 'weighted avg': {'precision': 0.5845467780384271, 'recall': 0.4468559361801971, 'f1-score': 0.2874609032490691, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.05_auto;{'-1': {'precision': 0.7410562180579217, 'recall': 0.09163682325679376, 'f1-score': 0.16310461192350953, 'support': 4747}, '1': {'precision': 0.4562421185372005, 'recall': 0.9596816976127321, 'f1-score': 0.6184615384615385, 'support': 3770}, 'accuracy': 0.47587178584008455, 'macro avg': {'precision': 0.5986491682975611, 'recall': 0.525659260434763, 'f1-score': 0.39078307519252403, 'support': 8517}, 'weighted avg': {'precision': 0.6149849306100974, 'recall': 0.47587178584008455, 'f1-score': 0.36466567955863566, 'support': 8517}};{'-1': {'precision': 0.6873065015479877, 'recall': 0.09396825396825396, 'f1-score': 0.16533234034630423, 'support': 4725}, '1': {'precision': 0.4541629478515874, 'recall': 0.9463336875664187, 'f1-score': 0.6137675540622037, 'support': 3764}, 'accuracy': 0.4719048179997644, 'macro avg': {'precision': 0.5707347246997876, 'recall': 0.5201509707673363, 'f1-score': 0.38954994720425395, 'support': 8489}, 'weighted avg': {'precision': 0.5839312705298171, 'recall': 0.4719048179997644, 'f1-score': 0.36416732025284754, 'support': 8489}};{'-1': {'precision': 0.6981757877280266, 'recall': 0.08974632274568323, 'f1-score': 0.15904797884397434, 'support': 4691}, '1': {'precision': 0.45674300254452926, 'recall': 0.9517497348886532, 'f1-score': 0.6172627235213205, 'support': 3772}, 'accuracy': 0.4739454094292804, 'macro avg': {'precision': 0.5774593951362779, 'recall': 0.5207480288171682, 'f1-score': 0.38815535118264743, 'support': 8463}, 'weighted avg': {'precision': 0.5905680285749897, 'recall': 0.4739454094292804, 'f1-score': 0.363276505007622, 'support': 8463}};{'-1': {'precision': 0.6875, 'recall': 0.0863019508057676, 'f1-score': 0.153353428786737, 'support': 4716}, '1': {'precision': 0.4534500253678336, 'recall': 0.9507978723404256, 'f1-score': 0.6140501545860529, 'support': 3760}, 'accuracy': 0.46979707409155264, 'macro avg': {'precision': 0.5704750126839168, 'recall': 0.5185499115730966, 'f1-score': 0.38370179168639496, 'support': 8476}, 'weighted avg': {'precision': 0.5836741499980008, 'recall': 0.46979707409155264, 'f1-score': 0.3577210183343335, 'support': 8476}};{'-1': {'precision': 0.6824817518248175, 'recall': 0.0786540483701367, 'f1-score': 0.14105223458419763, 'support': 4755}, '1': {'precision': 0.4507271815446339, 'recall': 0.9538339081984611, 'f1-score': 0.6121753937845892, 'support': 3769}, 'accuracy': 0.46562646644767713, 'macro avg': {'precision': 0.5666044666847257, 'recall': 0.5162439782842989, 'f1-score': 0.37661381418439344, 'support': 8524}, 'weighted avg': {'precision': 0.5800083854022445, 'recall': 0.46562646644767713, 'f1-score': 0.3493656070649902, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.1_auto;{'-1': {'precision': 0.7212317666126418, 'recall': 0.18748683378976194, 'f1-score': 0.29760909546898506, 'support': 4747}, '1': {'precision': 0.47041054510503916, 'recall': 0.9087533156498674, 'f1-score': 0.6199221930697548, 'support': 3770}, 'accuracy': 0.5067512034754021, 'macro avg': {'precision': 0.5958211558588404, 'recall': 0.5481200747198147, 'f1-score': 0.45876564426936994, 'support': 8517}, 'weighted avg': {'precision': 0.6102072268587776, 'recall': 0.5067512034754021, 'f1-score': 0.4402790940547432, 'support': 8517}};{'-1': {'precision': 0.6838180462341537, 'recall': 0.19407407407407407, 'f1-score': 0.30234091658424, 'support': 4725}, '1': {'precision': 0.4672635702294348, 'recall': 0.8873538788522848, 'f1-score': 0.6121700879765396, 'support': 3764}, 'accuracy': 0.5014724938155259, 'macro avg': {'precision': 0.5755408082317942, 'recall': 0.5407139764631794, 'f1-score': 0.4572555022803898, 'support': 8489}, 'weighted avg': {'precision': 0.5877983680998903, 'recall': 0.5014724938155259, 'f1-score': 0.4397183463310436, 'support': 8489}};{'-1': {'precision': 0.71334431630972, 'recall': 0.18460882541036028, 'f1-score': 0.2933107535986452, 'support': 4691}, '1': {'precision': 0.4723410125534557, 'recall': 0.9077412513255567, 'f1-score': 0.6213592233009709, 'support': 3772}, 'accuracy': 0.5069124423963134, 'macro avg': {'precision': 0.5928426644315878, 'recall': 0.5461750383679584, 'f1-score': 0.4573349884498081, 'support': 8463}, 'weighted avg': {'precision': 0.6059279791043993, 'recall': 0.5069124423963134, 'f1-score': 0.43952354193814336, 'support': 8463}};{'-1': {'precision': 0.7152080344332855, 'recall': 0.21140797285835453, 'f1-score': 0.3263502454991816, 'support': 4716}, '1': {'precision': 0.4748658571025134, 'recall': 0.8944148936170213, 'f1-score': 0.6203652462645268, 'support': 3760}, 'accuracy': 0.5143935818782445, 'macro avg': {'precision': 0.5950369457678995, 'recall': 0.5529114332376879, 'f1-score': 0.4733577458818542, 'support': 8476}, 'weighted avg': {'precision': 0.6085909288689034, 'recall': 0.5143935818782445, 'f1-score': 0.4567769093592215, 'support': 8476}};{'-1': {'precision': 0.7235469448584203, 'recall': 0.20420609884332283, 'f1-score': 0.3185173035919304, 'support': 4755}, '1': {'precision': 0.4731272626009468, 'recall': 0.9015654019633855, 'f1-score': 0.6205825951967856, 'support': 3769}, 'accuracy': 0.5125527921163773, 'macro avg': {'precision': 0.5983371037296835, 'recall': 0.5528857504033542, 'f1-score': 0.469549949394358, 'support': 8524}, 'weighted avg': {'precision': 0.6128205508616561, 'recall': 0.5125527921163773, 'f1-score': 0.4520794908348562, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.2_auto;{'-1': {'precision': 0.7046178343949044, 'recall': 0.3728670739414367, 'f1-score': 0.4876704780272765, 'support': 4747}, '1': {'precision': 0.5042464612822648, 'recall': 0.803183023872679, 'f1-score': 0.6195396419437341, 'support': 3770}, 'accuracy': 0.5633439004344253, 'macro avg': {'precision': 0.6044321478385846, 'recall': 0.5880250489070579, 'f1-score': 0.5536050599855054, 'support': 8517}, 'weighted avg': {'precision': 0.6159246235654279, 'recall': 0.5633439004344253, 'f1-score': 0.5460415885080848, 'support': 8517}};{'-1': {'precision': 0.6932468523464327, 'recall': 0.38455026455026453, 'f1-score': 0.49469098829294855, 'support': 4725}, '1': {'precision': 0.5044308111792775, 'recall': 0.7863974495217854, 'f1-score': 0.6146179401993356, 'support': 3764}, 'accuracy': 0.5627282365414066, 'macro avg': {'precision': 0.598838831762855, 'recall': 0.585473857036025, 'f1-score': 0.5546544642461421, 'support': 8489}, 'weighted avg': {'precision': 0.6095263223719749, 'recall': 0.5627282365414066, 'f1-score': 0.547866279490456, 'support': 8489}};{'-1': {'precision': 0.7006775607811877, 'recall': 0.37476017906629716, 'f1-score': 0.48833333333333334, 'support': 4691}, '1': {'precision': 0.507389989922741, 'recall': 0.8009013785790032, 'f1-score': 0.6212214682294879, 'support': 3772}, 'accuracy': 0.5646933711449841, 'macro avg': {'precision': 0.6040337753519643, 'recall': 0.5878307788226502, 'f1-score': 0.5547774007814106, 'support': 8463}, 'weighted avg': {'precision': 0.614528356329095, 'recall': 0.5646933711449841, 'f1-score': 0.5475622172785413, 'support': 8463}};{'-1': {'precision': 0.6972477064220184, 'recall': 0.38676844783715014, 'f1-score': 0.497545008183306, 'support': 4716}, '1': {'precision': 0.5064846416382253, 'recall': 0.7893617021276595, 'f1-score': 0.6170478170478171, 'support': 3760}, 'accuracy': 0.5653610193487494, 'macro avg': {'precision': 0.6018661740301219, 'recall': 0.5880650749824048, 'f1-score': 0.5572964126155615, 'support': 8476}, 'weighted avg': {'precision': 0.6126241665934362, 'recall': 0.5653610193487494, 'f1-score': 0.550557108387478, 'support': 8476}};{'-1': {'precision': 0.7055238095238096, 'recall': 0.38948475289169293, 'f1-score': 0.5018970189701897, 'support': 4755}, '1': {'precision': 0.5078826919816918, 'recall': 0.7949058105598302, 'f1-score': 0.6197765825403393, 'support': 3769}, 'accuracy': 0.5687470671046457, 'macro avg': {'precision': 0.6067032507527507, 'recall': 0.5921952817257616, 'f1-score': 0.5608368007552644, 'support': 8524}, 'weighted avg': {'precision': 0.6181341600615569, 'recall': 0.5687470671046457, 'f1-score': 0.5540190362268643, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.3_auto;{'-1': {'precision': 0.7075324675324676, 'recall': 0.5738361070149568, 'f1-score': 0.6337094335233221, 'support': 4747}, '1': {'precision': 0.5665309620741376, 'recall': 0.7013262599469496, 'f1-score': 0.6267630674410336, 'support': 3770}, 'accuracy': 0.6302688740166725, 'macro avg': {'precision': 0.6370317148033026, 'recall': 0.6375811834809533, 'f1-score': 0.6302362504821779, 'support': 8517}, 'weighted avg': {'precision': 0.6451189797341931, 'recall': 0.6302688740166725, 'f1-score': 0.6306346653971946, 'support': 8517}};{'-1': {'precision': 0.6987829614604463, 'recall': 0.5832804232804233, 'f1-score': 0.6358288153189526, 'support': 4725}, '1': {'precision': 0.5667766776677667, 'recall': 0.6843783209351754, 'f1-score': 0.6200505475989889, 'support': 3764}, 'accuracy': 0.6281069619507598, 'macro avg': {'precision': 0.6327798195641066, 'recall': 0.6338293721077993, 'f1-score': 0.6279396814589708, 'support': 8489}, 'weighted avg': {'precision': 0.6402517266629854, 'recall': 0.6281069619507598, 'f1-score': 0.6288327734179109, 'support': 8489}};{'-1': {'precision': 0.6995798319327731, 'recall': 0.5678959710083138, 'f1-score': 0.6268972820331804, 'support': 4691}, '1': {'precision': 0.5645542427497314, 'recall': 0.6967126193001061, 'f1-score': 0.6237095051619793, 'support': 3772}, 'accuracy': 0.6253101736972705, 'macro avg': {'precision': 0.6320670373412522, 'recall': 0.6323042951542099, 'f1-score': 0.6253033935975798, 'support': 8463}, 'weighted avg': {'precision': 0.639398274282007, 'recall': 0.6253101736972705, 'f1-score': 0.6254764744757929, 'support': 8463}};{'-1': {'precision': 0.7020292833290521, 'recall': 0.5795165394402035, 'f1-score': 0.6349169473806481, 'support': 4716}, '1': {'precision': 0.5673139864717434, 'recall': 0.6914893617021277, 'f1-score': 0.6232769986815294, 'support': 3760}, 'accuracy': 0.6291882963662104, 'macro avg': {'precision': 0.6346716349003978, 'recall': 0.6355029505711656, 'f1-score': 0.6290969730310887, 'support': 8476}, 'weighted avg': {'precision': 0.6422688401738514, 'recall': 0.6291882963662104, 'f1-score': 0.6297534024173769, 'support': 8476}};{'-1': {'precision': 0.7017407118732139, 'recall': 0.5680336487907466, 'f1-score': 0.6278475127847513, 'support': 4755}, '1': {'precision': 0.5606417112299465, 'recall': 0.6954099230565136, 'f1-score': 0.6207958313595453, 'support': 3769}, 'accuracy': 0.6243547630220554, 'macro avg': {'precision': 0.6311912115515802, 'recall': 0.6317217859236302, 'f1-score': 0.6243216720721483, 'support': 8524}, 'weighted avg': {'precision': 0.6393519116122478, 'recall': 0.6243547630220554, 'f1-score': 0.6247295180297534, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.4_auto;{'-1': {'precision': 0.6839881706801859, 'recall': 0.6821150200126396, 'f1-score': 0.683050311148613, 'support': 4747}, '1': {'precision': 0.6011102299762093, 'recall': 0.6031830238726791, 'f1-score': 0.6021448431086985, 'support': 3770}, 'accuracy': 0.6471762357637666, 'macro avg': {'precision': 0.6425492003281976, 'recall': 0.6426490219426593, 'f1-score': 0.6425975771286558, 'support': 8517}, 'weighted avg': {'precision': 0.6473027372583248, 'recall': 0.6471762357637666, 'f1-score': 0.6472379811602982, 'support': 8517}};{'-1': {'precision': 0.6771736830971018, 'recall': 0.6774603174603174, 'f1-score': 0.6773169699534489, 'support': 4725}, '1': {'precision': 0.594896331738437, 'recall': 0.5945802337938364, 'f1-score': 0.5947382407653469, 'support': 3764}, 'accuracy': 0.6407115090116622, 'macro avg': {'precision': 0.6360350074177694, 'recall': 0.636020275627077, 'f1-score': 0.6360276053593978, 'support': 8489}, 'weighted avg': {'precision': 0.6406921245490969, 'recall': 0.6407115090116622, 'f1-score': 0.6407017812782202, 'support': 8489}};{'-1': {'precision': 0.6716038933559035, 'recall': 0.6766147942869324, 'f1-score': 0.6741000318572794, 'support': 4691}, '1': {'precision': 0.594059405940594, 'recall': 0.5885471898197243, 'f1-score': 0.5912904514582502, 'support': 3772}, 'accuracy': 0.6373626373626373, 'macro avg': {'precision': 0.6328316496482488, 'recall': 0.6325809920533283, 'f1-score': 0.6326952416577648, 'support': 8463}, 'weighted avg': {'precision': 0.6370419405577767, 'recall': 0.6373626373626373, 'f1-score': 0.6371914016711587, 'support': 8463}};{'-1': {'precision': 0.6771855010660981, 'recall': 0.6734520780322307, 'f1-score': 0.6753136295981289, 'support': 4716}, '1': {'precision': 0.5932382461701003, 'recall': 0.5973404255319149, 'f1-score': 0.5952822687516565, 'support': 3760}, 'accuracy': 0.6396885323265691, 'macro avg': {'precision': 0.6352118736180992, 'recall': 0.6353962517820728, 'f1-score': 0.6352979491748927, 'support': 8476}, 'weighted avg': {'precision': 0.6399460392434281, 'recall': 0.6396885323265691, 'f1-score': 0.6398112798125299, 'support': 8476}};{'-1': {'precision': 0.6814456818659382, 'recall': 0.682018927444795, 'f1-score': 0.6817321841496742, 'support': 4755}, '1': {'precision': 0.5984063745019921, 'recall': 0.5977712921199257, 'f1-score': 0.5980886647199364, 'support': 3769}, 'accuracy': 0.6447677146879399, 'macro avg': {'precision': 0.6399260281839652, 'recall': 0.6398951097823604, 'f1-score': 0.6399104244348053, 'support': 8524}, 'weighted avg': {'precision': 0.6447287473921334, 'recall': 0.6447677146879399, 'f1-score': 0.6447480892727758, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.5_auto;{'-1': {'precision': 0.6539440203562341, 'recall': 0.7579523909837792, 'f1-score': 0.7021172797346084, 'support': 4747}, '1': {'precision': 0.618905472636816, 'recall': 0.49496021220159153, 'f1-score': 0.5500368459837878, 'support': 3770}, 'accuracy': 0.6415404485147352, 'macro avg': {'precision': 0.636424746496525, 'recall': 0.6264563015926854, 'f1-score': 0.6260770628591981, 'support': 8517}, 'weighted avg': {'precision': 0.6384344131116403, 'recall': 0.6415404485147352, 'f1-score': 0.6347997694327893, 'support': 8517}};{'-1': {'precision': 0.6540590405904059, 'recall': 0.7502645502645503, 'f1-score': 0.6988664366683094, 'support': 4725}, '1': {'precision': 0.6155099380905833, 'recall': 0.5018597236981934, 'f1-score': 0.5529050197570614, 'support': 3764}, 'accuracy': 0.6401225114854517, 'macro avg': {'precision': 0.6347844893404946, 'recall': 0.6260621369813719, 'f1-score': 0.6258857282126854, 'support': 8489}, 'weighted avg': {'precision': 0.6369664711700581, 'recall': 0.6401225114854517, 'f1-score': 0.634147532998391, 'support': 8489}};{'-1': {'precision': 0.6496686303387335, 'recall': 0.7522916222553826, 'f1-score': 0.6972241430406005, 'support': 4691}, '1': {'precision': 0.6166281755196305, 'recall': 0.4954931071049841, 'f1-score': 0.5494634719976481, 'support': 3772}, 'accuracy': 0.6378352829965733, 'macro avg': {'precision': 0.633148402929182, 'recall': 0.6238923646801834, 'f1-score': 0.6233438075191243, 'support': 8463}, 'weighted avg': {'precision': 0.6349423399478961, 'recall': 0.6378352829965733, 'f1-score': 0.6313664978587482, 'support': 8463}};{'-1': {'precision': 0.6516812865497076, 'recall': 0.7561492790500424, 'f1-score': 0.7000392618767177, 'support': 4716}, '1': {'precision': 0.6171770972037284, 'recall': 0.4930851063829787, 'f1-score': 0.5481963335304554, 'support': 3760}, 'accuracy': 0.6394525719679094, 'macro avg': {'precision': 0.634429191876718, 'recall': 0.6246171927165105, 'f1-score': 0.6241177977035866, 'support': 8476}, 'weighted avg': {'precision': 0.6363750392702265, 'recall': 0.6394525719679094, 'f1-score': 0.6326809076315613, 'support': 8476}};{'-1': {'precision': 0.6529864419201172, 'recall': 0.7495268138801262, 'f1-score': 0.6979340056790364, 'support': 4755}, '1': {'precision': 0.6115459882583171, 'recall': 0.49747943751658263, 'f1-score': 0.548646671543526, 'support': 3769}, 'accuracy': 0.6380807132801501, 'macro avg': {'precision': 0.6322662150892171, 'recall': 0.6235031256983544, 'f1-score': 0.6232903386112811, 'support': 8524}, 'weighted avg': {'precision': 0.6346629940257806, 'recall': 0.6380807132801501, 'f1-score': 0.6319246248300525, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.6_auto;{'-1': {'precision': 0.6326664480157429, 'recall': 0.8127238255740468, 'f1-score': 0.7114799446749654, 'support': 4747}, '1': {'precision': 0.6324927656056222, 'recall': 0.40583554376657827, 'f1-score': 0.4944255937954436, 'support': 3770}, 'accuracy': 0.6326171187037689, 'macro avg': {'precision': 0.6325796068106826, 'recall': 0.6092796846703126, 'f1-score': 0.6029527692352046, 'support': 8517}, 'weighted avg': {'precision': 0.6325895685175447, 'recall': 0.6326171187037689, 'f1-score': 0.6154021117742027, 'support': 8517}};{'-1': {'precision': 0.6295506723515907, 'recall': 0.8124867724867725, 'f1-score': 0.7094151344359235, 'support': 4725}, '1': {'precision': 0.6294437473860309, 'recall': 0.39984059511158343, 'f1-score': 0.4890333062550771, 'support': 3764}, 'accuracy': 0.6295205560136647, 'macro avg': {'precision': 0.6294972098688107, 'recall': 0.606163683799178, 'f1-score': 0.5992242203455003, 'support': 8489}, 'weighted avg': {'precision': 0.6295032621065245, 'recall': 0.6295205560136647, 'f1-score': 0.6116984185362055, 'support': 8489}};{'-1': {'precision': 0.6296477495107632, 'recall': 0.8230654444681305, 'f1-score': 0.7134805506791094, 'support': 4691}, '1': {'precision': 0.6439296439296439, 'recall': 0.397932131495228, 'f1-score': 0.49188923480255614, 'support': 3772}, 'accuracy': 0.6335814722911497, 'macro avg': {'precision': 0.6367886967202036, 'recall': 0.6104987879816792, 'f1-score': 0.6026848927408328, 'support': 8463}, 'weighted avg': {'precision': 0.6360132588748206, 'recall': 0.6335814722911497, 'f1-score': 0.6147162302860621, 'support': 8463}};{'-1': {'precision': 0.6250615056585206, 'recall': 0.8081000848176421, 'f1-score': 0.7048922593174881, 'support': 4716}, '1': {'precision': 0.619588062211013, 'recall': 0.3920212765957447, 'f1-score': 0.48020850301352014, 'support': 3760}, 'accuracy': 0.6235252477583766, 'macro avg': {'precision': 0.6223247839347668, 'recall': 0.6000606807066934, 'f1-score': 0.5925503811655042, 'support': 8476}, 'weighted avg': {'precision': 0.6226334561820426, 'recall': 0.6235252477583766, 'f1-score': 0.6052213150391824, 'support': 8476}};{'-1': {'precision': 0.631458469587966, 'recall': 0.8121976866456362, 'f1-score': 0.7105142121239996, 'support': 4755}, '1': {'precision': 0.6291528239202658, 'recall': 0.4019633855133988, 'f1-score': 0.4905293831957261, 'support': 3769}, 'accuracy': 0.6308071328015017, 'macro avg': {'precision': 0.6303056467541159, 'recall': 0.6070805360795175, 'f1-score': 0.6005217976598628, 'support': 8524}, 'weighted avg': {'precision': 0.6304389976825739, 'recall': 0.6308071328015017, 'f1-score': 0.6132449934202615, 'support': 8524}}
[32]_0.001_0.3_20_['sigmoid']_OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.611731843575419, 'recall': 0.8765536128080893, 'f1-score': 0.7205818685600485, 'support': 4747}, '1': {'precision': 0.6583090379008746, 'recall': 0.29946949602122014, 'f1-score': 0.41166818596171373, 'support': 3770}, 'accuracy': 0.6211107197369966, 'macro avg': {'precision': 0.6350204407381468, 'recall': 0.5880115544146547, 'f1-score': 0.5661250272608811, 'support': 8517}, 'weighted avg': {'precision': 0.6323489649335224, 'recall': 0.6211107197369966, 'f1-score': 0.5838430422836928, 'support': 8517}};{'-1': {'precision': 0.6111769937740883, 'recall': 0.8725925925925926, 'f1-score': 0.7188562461860343, 'support': 4725}, '1': {'precision': 0.6546184738955824, 'recall': 0.30313496280552604, 'f1-score': 0.41438169602324315, 'support': 3764}, 'accuracy': 0.6200965955942985, 'macro avg': {'precision': 0.6328977338348354, 'recall': 0.5878637776990593, 'f1-score': 0.5666189711046388, 'support': 8489}, 'weighted avg': {'precision': 0.6304388304070608, 'recall': 0.6200965955942985, 'f1-score': 0.5838530412369536, 'support': 8489}};{'-1': {'precision': 0.6075875201406181, 'recall': 0.8842464293327649, 'f1-score': 0.7202639347108872, 'support': 4691}, '1': {'precision': 0.6680929095354523, 'recall': 0.2897667020148462, 'f1-score': 0.40421597633136097, 'support': 3772}, 'accuracy': 0.619283941864587, 'macro avg': {'precision': 0.6378402148380352, 'recall': 0.5870065656738055, 'f1-score': 0.5622399555211242, 'support': 8463}, 'weighted avg': {'precision': 0.6345550646044389, 'recall': 0.619283941864587, 'f1-score': 0.5793998322640512, 'support': 8463}};{'-1': {'precision': 0.6052399175743303, 'recall': 0.8719253604749788, 'f1-score': 0.714509122502172, 'support': 4716}, '1': {'precision': 0.6409036860879905, 'recall': 0.2867021276595745, 'f1-score': 0.39617787578096286, 'support': 3760}, 'accuracy': 0.6123171307220387, 'macro avg': {'precision': 0.6230718018311604, 'recall': 0.5793137440672766, 'f1-score': 0.5553434991415674, 'support': 8476}, 'weighted avg': {'precision': 0.6210605605204561, 'recall': 0.6123171307220387, 'f1-score': 0.5732956388221642, 'support': 8476}};{'-1': {'precision': 0.6106038291605302, 'recall': 0.8719242902208202, 'f1-score': 0.7182330012992638, 'support': 4755}, '1': {'precision': 0.6487889273356401, 'recall': 0.29848766250994957, 'f1-score': 0.4088678902416863, 'support': 3769}, 'accuracy': 0.6183716564992962, 'macro avg': {'precision': 0.6296963782480851, 'recall': 0.5852059763653849, 'f1-score': 0.5635504457704751, 'support': 8524}, 'weighted avg': {'precision': 0.627487878318436, 'recall': 0.6183716564992962, 'f1-score': 0.5814431017713415, 'support': 8524}}
